"","N00","N01","N02","N03","N04","N05","N06","N07","N08","N09","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","N21","N22","N23","N24","N90","N91","N92","N93","N94","N95","N96","N97","N98","N99"
"48",0,0,0,0.00526315789473684,0,0.0175438596491228,0.00701754385964912,0,0.00701754385964912,0,0,0,0.0180116959064327,0,0.00526315789473684,0.0191812865497076,0.00701754385964912,0,0,0.0191812865497076,0,0.0095906432748538,0.0246296201944034,0,0.00956638849402624,0,0,0,0,0,0,0.0205882352941176,0,0.00701754385964912,0.0112280701754386
"49",0.00842442240053916,0,0,0,0.00526315789473684,0,0,0,0.0166081871345029,0,0.012280701754386,0.0105263157894737,0.00701754385964912,0.0095906432748538,0,0.0053426351112681,0.00701754385964912,0,0,0,0,0.0108855385620204,0.00526315789473684,0.0248147959443624,0,0,0,0,0,0,0.0100840336134454,0,0,0,0
"50",0,0,0,0,0,0,0.00435421542480814,0,0.0095906432748538,0.00526315789473684,0.00526315789473684,0.0306432748538012,0.00421052631578947,0.0261988304093567,0,0.0053426351112681,0.0350877192982456,0,0.00526315789473684,0,0,0,0,0,0,0,0,0.0168067226890756,0,0,0,0,0,0,0.00421052631578947
"51",0,0.00526315789473684,0.00526315789473684,0,0.00526315789473684,0,0,0,0,0,0.0140350877192982,0.0105263157894737,0,0,0.00601503759398496,0.015033412555864,0.00701754385964912,0,0.0095906432748538,0,0,0,0.00526315789473684,0.00679336288446188,0.00526315789473684,0,0,0,0,0,0,0.00686274509803922,0,0,0
"52",0,0,0,0.00526315789473684,0,0,0.0113717592844573,0,0,0,0.012280701754386,0.0306432748538012,0.010207336523126,0,0.00526315789473684,0,0.0140350877192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095906432748538,0
"53",0,0.00526315789473684,0,0,0,0,0,0.0140350877192982,0,0,0.0140350877192982,0,0.0095906432748538,0.0095906432748538,0,0,0,0,0.0095906432748538,0,0,0.00701754385964912,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0
"54",0.00701754385964912,0,0,0,0,0,0,0.00701754385964912,0,0,0.00526315789473684,0.0306432748538012,0,0,0,0.0095906432748538,0,0,0.0095906432748538,0,0,0.0095906432748538,0.0105210552618428,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0.0140350877192982,0,0,0,0,0,0,0.00679336288446188,0,0,0,0,0,0,0,0,0,0,0
"56",0.0238663886607275,0,0,0,0,0,0,0,0,0,0,0.0105263157894737,0.00421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686274509803922,0.00421052631578947,0,0
"57",0,0,0.010207336523126,0,0,0,0,0.00631831680040437,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421052631578947,0,0
"58",0,0,0,0,0,0.00526315789473684,0,0,0,0,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0.0095906432748538,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0.00842442240053916,0,0,0,0,0.00526315789473684,0,0,0,0,0,0,0,0.0095906432748538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0,0.00601503759398496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421052631578947,0,0
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",0,0,0,0,0,0,0,0,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
