"","year","step","area","length","age","num","fleet"
"500",1985,1,"area1","allages","len113",0,"SpPal"
"501",1985,1,"area1","allages","len114",0,"SpPal"
"502",1985,1,"area1","allages","len115",0,"SpPal"
"503",1985,1,"area1","allages","len116",0,"SpPal"
"504",1985,1,"area1","allages","len117",0,"SpPal"
"505",1985,1,"area1","allages","len118",0,"SpPal"
"506",1985,1,"area1","allages","len119",0,"SpPal"
"507",1985,1,"area1","allages","len120",0,"SpPal"
"508",1985,1,"area1","allages","len121",0,"SpPal"
"509",1985,1,"area1","allages","len122",0,"SpPal"
"510",1985,1,"area1","allages","len123",0,"SpPal"
"511",1985,1,"area1","allages","len124",0,"SpPal"
"512",1985,1,"area1","allages","len125",0,"SpPal"
"513",1985,1,"area1","allages","len126",0,"SpPal"
"514",1985,1,"area1","allages","len127",0,"SpPal"
"515",1985,1,"area1","allages","len128",0,"SpPal"
"516",1985,1,"area1","allages","len129",0,"SpPal"
"517",1986,1,"area1","allages","len1",0,"SpPal"
"518",1986,1,"area1","allages","len2",0,"SpPal"
"519",1986,1,"area1","allages","len3",0,"SpPal"
"520",1986,1,"area1","allages","len4",0,"SpPal"
"521",1986,1,"area1","allages","len5",0,"SpPal"
"522",1986,1,"area1","allages","len6",0,"SpPal"
"523",1986,1,"area1","allages","len7",0,"SpPal"
"524",1986,1,"area1","allages","len8",0,"SpPal"
"525",1986,1,"area1","allages","len9",0,"SpPal"
"526",1986,1,"area1","allages","len10",0,"SpPal"
"527",1986,1,"area1","allages","len11",0,"SpPal"
"528",1986,1,"area1","allages","len12",0,"SpPal"
"529",1986,1,"area1","allages","len13",0,"SpPal"
"530",1986,1,"area1","allages","len14",0,"SpPal"
"531",1986,1,"area1","allages","len15",0,"SpPal"
"532",1986,1,"area1","allages","len16",0,"SpPal"
"533",1986,1,"area1","allages","len17",0,"SpPal"
"534",1986,1,"area1","allages","len18",0,"SpPal"
"535",1986,1,"area1","allages","len19",0,"SpPal"
"536",1986,1,"area1","allages","len20",0,"SpPal"
"537",1986,1,"area1","allages","len21",0,"SpPal"
"538",1986,1,"area1","allages","len22",0,"SpPal"
"539",1986,1,"area1","allages","len23",0,"SpPal"
"540",1986,1,"area1","allages","len24",0,"SpPal"
"541",1986,1,"area1","allages","len25",0,"SpPal"
"542",1986,1,"area1","allages","len26",0,"SpPal"
"543",1986,1,"area1","allages","len27",0,"SpPal"
"544",1986,1,"area1","allages","len28",0,"SpPal"
"545",1986,1,"area1","allages","len29",14,"SpPal"
"546",1986,1,"area1","allages","len30",10,"SpPal"
"547",1986,1,"area1","allages","len31",12,"SpPal"
"548",1986,1,"area1","allages","len32",44,"SpPal"
"549",1986,1,"area1","allages","len33",57,"SpPal"
"550",1986,1,"area1","allages","len34",91,"SpPal"
"551",1986,1,"area1","allages","len35",77,"SpPal"
"552",1986,1,"area1","allages","len36",87,"SpPal"
"553",1986,1,"area1","allages","len37",87,"SpPal"
"554",1986,1,"area1","allages","len38",150,"SpPal"
"555",1986,1,"area1","allages","len39",216,"SpPal"
"556",1986,1,"area1","allages","len40",255,"SpPal"
"557",1986,1,"area1","allages","len41",358,"SpPal"
"558",1986,1,"area1","allages","len42",150,"SpPal"
"559",1986,1,"area1","allages","len43",364,"SpPal"
"560",1986,1,"area1","allages","len44",162,"SpPal"
"561",1986,1,"area1","allages","len45",166,"SpPal"
"562",1986,1,"area1","allages","len46",410,"SpPal"
"563",1986,1,"area1","allages","len47",125,"SpPal"
"564",1986,1,"area1","allages","len48",241,"SpPal"
"565",1986,1,"area1","allages","len49",158,"SpPal"
"566",1986,1,"area1","allages","len50",277,"SpPal"
"567",1986,1,"area1","allages","len51",152,"SpPal"
"568",1986,1,"area1","allages","len52",243,"SpPal"
"569",1986,1,"area1","allages","len53",81,"SpPal"
"570",1986,1,"area1","allages","len54",87,"SpPal"
"571",1986,1,"area1","allages","len55",137,"SpPal"
"572",1986,1,"area1","allages","len56",77,"SpPal"
"573",1986,1,"area1","allages","len57",71,"SpPal"
"574",1986,1,"area1","allages","len58",32,"SpPal"
"575",1986,1,"area1","allages","len59",21,"SpPal"
"576",1986,1,"area1","allages","len60",28,"SpPal"
"577",1986,1,"area1","allages","len61",20,"SpPal"
"578",1986,1,"area1","allages","len62",8,"SpPal"
"579",1986,1,"area1","allages","len63",12,"SpPal"
"580",1986,1,"area1","allages","len64",10,"SpPal"
"581",1986,1,"area1","allages","len65",10,"SpPal"
"582",1986,1,"area1","allages","len66",6,"SpPal"
"583",1986,1,"area1","allages","len67",6,"SpPal"
"584",1986,1,"area1","allages","len68",4,"SpPal"
"585",1986,1,"area1","allages","len69",4,"SpPal"
"586",1986,1,"area1","allages","len70",4,"SpPal"
"587",1986,1,"area1","allages","len71",2,"SpPal"
"588",1986,1,"area1","allages","len72",2,"SpPal"
"589",1986,1,"area1","allages","len73",2,"SpPal"
"590",1986,1,"area1","allages","len74",2,"SpPal"
"591",1986,1,"area1","allages","len75",2,"SpPal"
"592",1986,1,"area1","allages","len76",0,"SpPal"
"593",1986,1,"area1","allages","len77",0,"SpPal"
"594",1986,1,"area1","allages","len78",0,"SpPal"
"595",1986,1,"area1","allages","len79",0,"SpPal"
"596",1986,1,"area1","allages","len80",0,"SpPal"
"597",1986,1,"area1","allages","len81",0,"SpPal"
"598",1986,1,"area1","allages","len82",0,"SpPal"
"599",1986,1,"area1","allages","len83",0,"SpPal"
"600",1986,1,"area1","allages","len84",0,"SpPal"
"601",1986,1,"area1","allages","len85",0,"SpPal"
"602",1986,1,"area1","allages","len86",0,"SpPal"
"603",1986,1,"area1","allages","len87",0,"SpPal"
"604",1986,1,"area1","allages","len88",0,"SpPal"
"605",1986,1,"area1","allages","len89",0,"SpPal"
"606",1986,1,"area1","allages","len90",0,"SpPal"
"607",1986,1,"area1","allages","len91",0,"SpPal"
"608",1986,1,"area1","allages","len92",0,"SpPal"
"609",1986,1,"area1","allages","len93",0,"SpPal"
"610",1986,1,"area1","allages","len94",0,"SpPal"
"611",1986,1,"area1","allages","len95",0,"SpPal"
"612",1986,1,"area1","allages","len96",0,"SpPal"
"613",1986,1,"area1","allages","len97",0,"SpPal"
"614",1986,1,"area1","allages","len98",0,"SpPal"
"615",1986,1,"area1","allages","len99",0,"SpPal"
"616",1986,1,"area1","allages","len100",0,"SpPal"
"617",1986,1,"area1","allages","len101",0,"SpPal"
"618",1986,1,"area1","allages","len102",0,"SpPal"
"619",1986,1,"area1","allages","len103",0,"SpPal"
"620",1986,1,"area1","allages","len104",0,"SpPal"
"621",1986,1,"area1","allages","len105",0,"SpPal"
"622",1986,1,"area1","allages","len106",0,"SpPal"
"623",1986,1,"area1","allages","len107",0,"SpPal"
"624",1986,1,"area1","allages","len108",0,"SpPal"
"625",1986,1,"area1","allages","len109",0,"SpPal"
"626",1986,1,"area1","allages","len110",0,"SpPal"
"627",1986,1,"area1","allages","len111",0,"SpPal"
"628",1986,1,"area1","allages","len112",0,"SpPal"
"629",1986,1,"area1","allages","len113",0,"SpPal"
"630",1986,1,"area1","allages","len114",0,"SpPal"
"631",1986,1,"area1","allages","len115",0,"SpPal"
"632",1986,1,"area1","allages","len116",0,"SpPal"
"633",1986,1,"area1","allages","len117",0,"SpPal"
"634",1986,1,"area1","allages","len118",0,"SpPal"
"635",1986,1,"area1","allages","len119",0,"SpPal"
"636",1986,1,"area1","allages","len120",0,"SpPal"
"637",1986,1,"area1","allages","len121",0,"SpPal"
"638",1986,1,"area1","allages","len122",0,"SpPal"
"639",1986,1,"area1","allages","len123",0,"SpPal"
"640",1986,1,"area1","allages","len124",0,"SpPal"
"641",1986,1,"area1","allages","len125",0,"SpPal"
"642",1986,1,"area1","allages","len126",0,"SpPal"
"643",1986,1,"area1","allages","len127",0,"SpPal"
"644",1986,1,"area1","allages","len128",0,"SpPal"
"645",1986,1,"area1","allages","len129",0,"SpPal"
"646",1987,1,"area1","allages","len1",0,"SpPal"
"647",1987,1,"area1","allages","len2",0,"SpPal"
"648",1987,1,"area1","allages","len3",0,"SpPal"
"649",1987,1,"area1","allages","len4",0,"SpPal"
"650",1987,1,"area1","allages","len5",0,"SpPal"
"651",1987,1,"area1","allages","len6",0,"SpPal"
"652",1987,1,"area1","allages","len7",0,"SpPal"
"653",1987,1,"area1","allages","len8",0,"SpPal"
"654",1987,1,"area1","allages","len9",0,"SpPal"
"655",1987,1,"area1","allages","len10",0,"SpPal"
"656",1987,1,"area1","allages","len11",0,"SpPal"
"657",1987,1,"area1","allages","len12",0,"SpPal"
"658",1987,1,"area1","allages","len13",0,"SpPal"
"659",1987,1,"area1","allages","len14",0,"SpPal"
"660",1987,1,"area1","allages","len15",0,"SpPal"
"661",1987,1,"area1","allages","len16",0,"SpPal"
"662",1987,1,"area1","allages","len17",0,"SpPal"
"663",1987,1,"area1","allages","len18",0,"SpPal"
"664",1987,1,"area1","allages","len19",0,"SpPal"
"665",1987,1,"area1","allages","len20",0,"SpPal"
"666",1987,1,"area1","allages","len21",0,"SpPal"
"667",1987,1,"area1","allages","len22",0,"SpPal"
"668",1987,1,"area1","allages","len23",0,"SpPal"
"669",1987,1,"area1","allages","len24",0,"SpPal"
"670",1987,1,"area1","allages","len25",0,"SpPal"
"671",1987,1,"area1","allages","len26",0,"SpPal"
"672",1987,1,"area1","allages","len27",0,"SpPal"
"673",1987,1,"area1","allages","len28",0,"SpPal"
"674",1987,1,"area1","allages","len29",0,"SpPal"
"675",1987,1,"area1","allages","len30",0,"SpPal"
"676",1987,1,"area1","allages","len31",2,"SpPal"
"677",1987,1,"area1","allages","len32",2,"SpPal"
"678",1987,1,"area1","allages","len33",72,"SpPal"
"679",1987,1,"area1","allages","len34",155,"SpPal"
"680",1987,1,"area1","allages","len35",171,"SpPal"
"681",1987,1,"area1","allages","len36",74,"SpPal"
"682",1987,1,"area1","allages","len37",78,"SpPal"
"683",1987,1,"area1","allages","len38",197,"SpPal"
"684",1987,1,"area1","allages","len39",211,"SpPal"
"685",1987,1,"area1","allages","len40",292,"SpPal"
"686",1987,1,"area1","allages","len41",549,"SpPal"
"687",1987,1,"area1","allages","len42",227,"SpPal"
"688",1987,1,"area1","allages","len43",495,"SpPal"
"689",1987,1,"area1","allages","len44",382,"SpPal"
"690",1987,1,"area1","allages","len45",300,"SpPal"
"691",1987,1,"area1","allages","len46",99,"SpPal"
"692",1987,1,"area1","allages","len47",105,"SpPal"
"693",1987,1,"area1","allages","len48",165,"SpPal"
"694",1987,1,"area1","allages","len49",151,"SpPal"
"695",1987,1,"area1","allages","len50",302,"SpPal"
"696",1987,1,"area1","allages","len51",213,"SpPal"
"697",1987,1,"area1","allages","len52",155,"SpPal"
"698",1987,1,"area1","allages","len53",161,"SpPal"
"699",1987,1,"area1","allages","len54",119,"SpPal"
"700",1987,1,"area1","allages","len55",229,"SpPal"
"701",1987,1,"area1","allages","len56",125,"SpPal"
"702",1987,1,"area1","allages","len57",107,"SpPal"
"703",1987,1,"area1","allages","len58",68,"SpPal"
"704",1987,1,"area1","allages","len59",28,"SpPal"
"705",1987,1,"area1","allages","len60",26,"SpPal"
"706",1987,1,"area1","allages","len61",14,"SpPal"
"707",1987,1,"area1","allages","len62",14,"SpPal"
"708",1987,1,"area1","allages","len63",16,"SpPal"
"709",1987,1,"area1","allages","len64",16,"SpPal"
"710",1987,1,"area1","allages","len65",12,"SpPal"
"711",1987,1,"area1","allages","len66",8,"SpPal"
"712",1987,1,"area1","allages","len67",4,"SpPal"
"713",1987,1,"area1","allages","len68",8,"SpPal"
"714",1987,1,"area1","allages","len69",8,"SpPal"
"715",1987,1,"area1","allages","len70",12,"SpPal"
"716",1987,1,"area1","allages","len71",6,"SpPal"
"717",1987,1,"area1","allages","len72",6,"SpPal"
"718",1987,1,"area1","allages","len73",8,"SpPal"
"719",1987,1,"area1","allages","len74",4,"SpPal"
"720",1987,1,"area1","allages","len75",5,"SpPal"
"721",1987,1,"area1","allages","len76",6,"SpPal"
"722",1987,1,"area1","allages","len77",4,"SpPal"
"723",1987,1,"area1","allages","len78",2,"SpPal"
"724",1987,1,"area1","allages","len79",2,"SpPal"
"725",1987,1,"area1","allages","len80",12,"SpPal"
"726",1987,1,"area1","allages","len81",0,"SpPal"
"727",1987,1,"area1","allages","len82",0,"SpPal"
"728",1987,1,"area1","allages","len83",0,"SpPal"
"729",1987,1,"area1","allages","len84",0,"SpPal"
"730",1987,1,"area1","allages","len85",0,"SpPal"
"731",1987,1,"area1","allages","len86",0,"SpPal"
"732",1987,1,"area1","allages","len87",0,"SpPal"
"733",1987,1,"area1","allages","len88",0,"SpPal"
"734",1987,1,"area1","allages","len89",0,"SpPal"
"735",1987,1,"area1","allages","len90",0,"SpPal"
"736",1987,1,"area1","allages","len91",0,"SpPal"
"737",1987,1,"area1","allages","len92",0,"SpPal"
"738",1987,1,"area1","allages","len93",0,"SpPal"
"739",1987,1,"area1","allages","len94",0,"SpPal"
"740",1987,1,"area1","allages","len95",0,"SpPal"
"741",1987,1,"area1","allages","len96",0,"SpPal"
"742",1987,1,"area1","allages","len97",0,"SpPal"
"743",1987,1,"area1","allages","len98",0,"SpPal"
"744",1987,1,"area1","allages","len99",0,"SpPal"
"745",1987,1,"area1","allages","len100",0,"SpPal"
"746",1987,1,"area1","allages","len101",0,"SpPal"
"747",1987,1,"area1","allages","len102",0,"SpPal"
"748",1987,1,"area1","allages","len103",0,"SpPal"
"749",1987,1,"area1","allages","len104",0,"SpPal"
"750",1987,1,"area1","allages","len105",0,"SpPal"
"751",1987,1,"area1","allages","len106",0,"SpPal"
"752",1987,1,"area1","allages","len107",0,"SpPal"
"753",1987,1,"area1","allages","len108",0,"SpPal"
"754",1987,1,"area1","allages","len109",0,"SpPal"
"755",1987,1,"area1","allages","len110",0,"SpPal"
"756",1987,1,"area1","allages","len111",0,"SpPal"
"757",1987,1,"area1","allages","len112",0,"SpPal"
"758",1987,1,"area1","allages","len113",0,"SpPal"
"759",1987,1,"area1","allages","len114",0,"SpPal"
"760",1987,1,"area1","allages","len115",0,"SpPal"
"761",1987,1,"area1","allages","len116",0,"SpPal"
"762",1987,1,"area1","allages","len117",0,"SpPal"
"763",1987,1,"area1","allages","len118",0,"SpPal"
"764",1987,1,"area1","allages","len119",0,"SpPal"
"765",1987,1,"area1","allages","len120",0,"SpPal"
"766",1987,1,"area1","allages","len121",0,"SpPal"
"767",1987,1,"area1","allages","len122",0,"SpPal"
"768",1987,1,"area1","allages","len123",0,"SpPal"
"769",1987,1,"area1","allages","len124",0,"SpPal"
"770",1987,1,"area1","allages","len125",0,"SpPal"
"771",1987,1,"area1","allages","len126",0,"SpPal"
"772",1987,1,"area1","allages","len127",0,"SpPal"
"773",1987,1,"area1","allages","len128",0,"SpPal"
"774",1987,1,"area1","allages","len129",0,"SpPal"
"775",1988,1,"area1","allages","len1",0,"SpPal"
"776",1988,1,"area1","allages","len2",0,"SpPal"
"777",1988,1,"area1","allages","len3",0,"SpPal"
"778",1988,1,"area1","allages","len4",0,"SpPal"
"779",1988,1,"area1","allages","len5",0,"SpPal"
"780",1988,1,"area1","allages","len6",0,"SpPal"
"781",1988,1,"area1","allages","len7",0,"SpPal"
"782",1988,1,"area1","allages","len8",0,"SpPal"
"783",1988,1,"area1","allages","len9",0,"SpPal"
"784",1988,1,"area1","allages","len10",0,"SpPal"
"785",1988,1,"area1","allages","len11",0,"SpPal"
"786",1988,1,"area1","allages","len12",0,"SpPal"
"787",1988,1,"area1","allages","len13",0,"SpPal"
"788",1988,1,"area1","allages","len14",0,"SpPal"
"789",1988,1,"area1","allages","len15",0,"SpPal"
"790",1988,1,"area1","allages","len16",0,"SpPal"
"791",1988,1,"area1","allages","len17",0,"SpPal"
"792",1988,1,"area1","allages","len18",0,"SpPal"
"793",1988,1,"area1","allages","len19",0,"SpPal"
"794",1988,1,"area1","allages","len20",0,"SpPal"
"795",1988,1,"area1","allages","len21",0,"SpPal"
"796",1988,1,"area1","allages","len22",0,"SpPal"
"797",1988,1,"area1","allages","len23",0,"SpPal"
"798",1988,1,"area1","allages","len24",0,"SpPal"
"799",1988,1,"area1","allages","len25",0,"SpPal"
"800",1988,1,"area1","allages","len26",0,"SpPal"
"801",1988,1,"area1","allages","len27",0,"SpPal"
"802",1988,1,"area1","allages","len28",0,"SpPal"
"803",1988,1,"area1","allages","len29",0,"SpPal"
"804",1988,1,"area1","allages","len30",0,"SpPal"
"805",1988,1,"area1","allages","len31",0,"SpPal"
"806",1988,1,"area1","allages","len32",0,"SpPal"
"807",1988,1,"area1","allages","len33",0,"SpPal"
"808",1988,1,"area1","allages","len34",0,"SpPal"
"809",1988,1,"area1","allages","len35",10,"SpPal"
"810",1988,1,"area1","allages","len36",6,"SpPal"
"811",1988,1,"area1","allages","len37",18,"SpPal"
"812",1988,1,"area1","allages","len38",18,"SpPal"
"813",1988,1,"area1","allages","len39",16,"SpPal"
"814",1988,1,"area1","allages","len40",32,"SpPal"
"815",1988,1,"area1","allages","len41",30,"SpPal"
"816",1988,1,"area1","allages","len42",84,"SpPal"
"817",1988,1,"area1","allages","len43",76,"SpPal"
"818",1988,1,"area1","allages","len44",86,"SpPal"
"819",1988,1,"area1","allages","len45",108,"SpPal"
"820",1988,1,"area1","allages","len46",142,"SpPal"
"821",1988,1,"area1","allages","len47",134,"SpPal"
"822",1988,1,"area1","allages","len48",140,"SpPal"
"823",1988,1,"area1","allages","len49",176,"SpPal"
"824",1988,1,"area1","allages","len50",178,"SpPal"
"825",1988,1,"area1","allages","len51",188,"SpPal"
"826",1988,1,"area1","allages","len52",239,"SpPal"
"827",1988,1,"area1","allages","len53",235,"SpPal"
"828",1988,1,"area1","allages","len54",219,"SpPal"
"829",1988,1,"area1","allages","len55",142,"SpPal"
"830",1988,1,"area1","allages","len56",134,"SpPal"
"831",1988,1,"area1","allages","len57",146,"SpPal"
"832",1988,1,"area1","allages","len58",140,"SpPal"
"833",1988,1,"area1","allages","len59",72,"SpPal"
"834",1988,1,"area1","allages","len60",56,"SpPal"
"835",1988,1,"area1","allages","len61",34,"SpPal"
"836",1988,1,"area1","allages","len62",30,"SpPal"
"837",1988,1,"area1","allages","len63",24,"SpPal"
"838",1988,1,"area1","allages","len64",12,"SpPal"
"839",1988,1,"area1","allages","len65",12,"SpPal"
"840",1988,1,"area1","allages","len66",14,"SpPal"
"841",1988,1,"area1","allages","len67",8,"SpPal"
"842",1988,1,"area1","allages","len68",6,"SpPal"
"843",1988,1,"area1","allages","len69",2,"SpPal"
"844",1988,1,"area1","allages","len70",2,"SpPal"
"845",1988,1,"area1","allages","len71",2,"SpPal"
"846",1988,1,"area1","allages","len72",2,"SpPal"
"847",1988,1,"area1","allages","len73",2,"SpPal"
"848",1988,1,"area1","allages","len74",2,"SpPal"
"849",1988,1,"area1","allages","len75",2,"SpPal"
"850",1988,1,"area1","allages","len76",0,"SpPal"
"851",1988,1,"area1","allages","len77",2,"SpPal"
"852",1988,1,"area1","allages","len78",2,"SpPal"
"853",1988,1,"area1","allages","len79",2,"SpPal"
"854",1988,1,"area1","allages","len80",6,"SpPal"
"855",1988,1,"area1","allages","len81",0,"SpPal"
"856",1988,1,"area1","allages","len82",0,"SpPal"
"857",1988,1,"area1","allages","len83",0,"SpPal"
"858",1988,1,"area1","allages","len84",0,"SpPal"
"859",1988,1,"area1","allages","len85",0,"SpPal"
"860",1988,1,"area1","allages","len86",0,"SpPal"
"861",1988,1,"area1","allages","len87",0,"SpPal"
"862",1988,1,"area1","allages","len88",0,"SpPal"
"863",1988,1,"area1","allages","len89",0,"SpPal"
"864",1988,1,"area1","allages","len90",0,"SpPal"
"865",1988,1,"area1","allages","len91",0,"SpPal"
"866",1988,1,"area1","allages","len92",0,"SpPal"
"867",1988,1,"area1","allages","len93",0,"SpPal"
"868",1988,1,"area1","allages","len94",0,"SpPal"
"869",1988,1,"area1","allages","len95",0,"SpPal"
"870",1988,1,"area1","allages","len96",0,"SpPal"
"871",1988,1,"area1","allages","len97",0,"SpPal"
"872",1988,1,"area1","allages","len98",0,"SpPal"
"873",1988,1,"area1","allages","len99",0,"SpPal"
"874",1988,1,"area1","allages","len100",0,"SpPal"
"875",1988,1,"area1","allages","len101",0,"SpPal"
"876",1988,1,"area1","allages","len102",0,"SpPal"
"877",1988,1,"area1","allages","len103",0,"SpPal"
"878",1988,1,"area1","allages","len104",0,"SpPal"
"879",1988,1,"area1","allages","len105",0,"SpPal"
"880",1988,1,"area1","allages","len106",0,"SpPal"
"881",1988,1,"area1","allages","len107",0,"SpPal"
"882",1988,1,"area1","allages","len108",0,"SpPal"
"883",1988,1,"area1","allages","len109",0,"SpPal"
"884",1988,1,"area1","allages","len110",0,"SpPal"
"885",1988,1,"area1","allages","len111",0,"SpPal"
"886",1988,1,"area1","allages","len112",0,"SpPal"
"887",1988,1,"area1","allages","len113",0,"SpPal"
"888",1988,1,"area1","allages","len114",0,"SpPal"
"889",1988,1,"area1","allages","len115",0,"SpPal"
"890",1988,1,"area1","allages","len116",0,"SpPal"
"891",1988,1,"area1","allages","len117",0,"SpPal"
"892",1988,1,"area1","allages","len118",0,"SpPal"
"893",1988,1,"area1","allages","len119",0,"SpPal"
"894",1988,1,"area1","allages","len120",0,"SpPal"
"895",1988,1,"area1","allages","len121",0,"SpPal"
"896",1988,1,"area1","allages","len122",0,"SpPal"
"897",1988,1,"area1","allages","len123",0,"SpPal"
"898",1988,1,"area1","allages","len124",0,"SpPal"
"899",1988,1,"area1","allages","len125",0,"SpPal"
"900",1988,1,"area1","allages","len126",0,"SpPal"
"901",1988,1,"area1","allages","len127",0,"SpPal"
"902",1988,1,"area1","allages","len128",0,"SpPal"
"903",1988,1,"area1","allages","len129",0,"SpPal"
"904",1989,1,"area1","allages","len1",0,"SpPal"
